ID;Geslacht;LeeftijdOp31December;Marges;Perioden;Levensverwachting_1;LVInAlsGoedErvarenGezondheid_2;LVZonderMatigeEnErnstigeBeperking_3;LVZonderErnstigeBeperkingen_4;LVZonderLichteMatigeErnstigeBep_5;LVZonderChronischeZiektes_6;LVZonderChrZiekExclHogeBloeddruk_7;LVZonderPsychischeKlachtenMHI5_8;LVZonderGALIBeperkingen_9;LVZonderErnstigeGALIBeperkingen_10
1187;T001038;16500;MW00000;2020JJ00;   19.87;    13.1;    14.2;    15.8;     7.3;     3.7;     5.1;    17.8;     9.5;    17.7
1188;T001038;16500;MW00000;2021JJ00;   19.90;    13.0;    14.7;    16.3;     7.5;     3.9;     5.4;    17.6;     9.6;    18.3
1189;T001038;16500;B000150;1981JJ00;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .
1190;T001038;16500;B000150;1982JJ00;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .
1191;T001038;16500;B000150;1983JJ00;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .
1192;T001038;16500;B000150;1984JJ00;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .
1193;T001038;16500;B000150;1985JJ00;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .
1194;T001038;16500;B000150;1986JJ00;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .
1195;T001038;16500;B000150;1987JJ00;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .
1196;T001038;16500;B000150;1988JJ00;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .
1197;T001038;16500;B000150;1989JJ00;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .
1198;T001038;16500;B000150;1990JJ00;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .
1199;T001038;16500;B000150;1991JJ00;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .
1200;T001038;16500;B000150;1992JJ00;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .
1201;T001038;16500;B000150;1993JJ00;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .
1202;T001038;16500;B000150;1994JJ00;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .
1203;T001038;16500;B000150;1995JJ00;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .
1204;T001038;16500;B000150;1996JJ00;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .
1205;T001038;16500;B000150;1997JJ00;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .
1206;T001038;16500;B000150;1998JJ00;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .
1207;T001038;16500;B000150;1999JJ00;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .
1208;T001038;16500;B000150;2000JJ00;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .
1209;T001038;16500;B000150;2001JJ00;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .
1210;T001038;16500;B000150;2002JJ00;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .
1211;T001038;16500;B000150;2003JJ00;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .
1212;T001038;16500;B000150;2004JJ00;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .
1213;T001038;16500;B000150;2005JJ00;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .
1214;T001038;16500;B000150;2006JJ00;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .
1215;T001038;16500;B000150;2007JJ00;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .
1216;T001038;16500;B000150;2008JJ00;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .
1217;T001038;16500;B000150;2009JJ00;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .
1218;T001038;16500;B000150;2010JJ00;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .
1219;T001038;16500;B000150;2011JJ00;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .
1220;T001038;16500;B000150;2012JJ00;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .
1221;T001038;16500;B000150;2013JJ00;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .
1222;T001038;16500;B000150;2014JJ00;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .
1223;T001038;16500;B000150;2015JJ00;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .
1224;T001038;16500;B000150;2016JJ00;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .
1225;T001038;16500;B000150;2017JJ00;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .
1226;T001038;16500;B000150;2018JJ00;       .;     0.2;     0.2;     0.2;     0.2;     0.2;     0.2;     0.2;     0.2;     0.2
1227;T001038;16500;B000150;2019JJ00;       .;     0.2;     0.2;     0.2;     0.2;     0.2;     0.2;     0.1;     0.2;     0.2
1228;T001038;16500;B000150;2020JJ00;       .;     0.2;     0.2;     0.2;     0.2;     0.2;     0.2;     0.1;     0.2;     0.2
1229;T001038;16500;B000150;2021JJ00;       .;     0.2;     0.2;     0.2;     0.2;     0.2;     0.2;     0.2;     0.2;     0.1
1230;T001038;17000;MW00000;1981JJ00;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .
1231;T001038;17000;MW00000;1982JJ00;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .
1232;T001038;17000;MW00000;1983JJ00;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .
1233;T001038;17000;MW00000;1984JJ00;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .
1234;T001038;17000;MW00000;1985JJ00;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .
1235;T001038;17000;MW00000;1986JJ00;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .
1236;T001038;17000;MW00000;1987JJ00;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .
1237;T001038;17000;MW00000;1988JJ00;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .
1238;T001038;17000;MW00000;1989JJ00;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .
1239;T001038;17000;MW00000;1990JJ00;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .
1240;T001038;17000;MW00000;1991JJ00;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .
1241;T001038;17000;MW00000;1992JJ00;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .
1242;T001038;17000;MW00000;1993JJ00;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .
1243;T001038;17000;MW00000;1994JJ00;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .
1244;T001038;17000;MW00000;1995JJ00;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .
1245;T001038;17000;MW00000;1996JJ00;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .
1246;T001038;17000;MW00000;1997JJ00;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .
1247;T001038;17000;MW00000;1998JJ00;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .
1248;T001038;17000;MW00000;1999JJ00;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .
1249;T001038;17000;MW00000;2000JJ00;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .
1250;T001038;17000;MW00000;2001JJ00;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .
1251;T001038;17000;MW00000;2002JJ00;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .
1252;T001038;17000;MW00000;2003JJ00;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .
1253;T001038;17000;MW00000;2004JJ00;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .
1254;T001038;17000;MW00000;2005JJ00;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .
1255;T001038;17000;MW00000;2006JJ00;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .
1256;T001038;17000;MW00000;2007JJ00;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .
1257;T001038;17000;MW00000;2008JJ00;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .
1258;T001038;17000;MW00000;2009JJ00;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .
1259;T001038;17000;MW00000;2010JJ00;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .
1260;T001038;17000;MW00000;2011JJ00;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .
1261;T001038;17000;MW00000;2012JJ00;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .
1262;T001038;17000;MW00000;2013JJ00;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .
1263;T001038;17000;MW00000;2014JJ00;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .
1264;T001038;17000;MW00000;2015JJ00;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .
1265;T001038;17000;MW00000;2016JJ00;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .
1266;T001038;17000;MW00000;2017JJ00;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .
1267;T001038;17000;MW00000;2018JJ00;   16.30;     9.4;    10.4;    12.2;     5.1;     2.9;     4.0;    14.3;     7.3;    14.3
1268;T001038;17000;MW00000;2019JJ00;   16.50;     9.5;    10.2;    11.9;     5.3;     2.8;     3.9;    14.6;     7.3;    14.2
1269;T001038;17000;MW00000;2020JJ00;   15.88;    10.2;    10.6;    12.1;     5.0;     2.5;     3.7;    14.1;     7.1;    13.9
1270;T001038;17000;MW00000;2021JJ00;   15.95;    10.1;    11.1;    12.5;     5.2;     2.8;     3.9;    14.0;     7.2;    14.5
1271;T001038;17000;B000150;1981JJ00;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .
1272;T001038;17000;B000150;1982JJ00;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .
1273;T001038;17000;B000150;1983JJ00;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .
1274;T001038;17000;B000150;1984JJ00;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .
1275;T001038;17000;B000150;1985JJ00;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .
1276;T001038;17000;B000150;1986JJ00;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .
1277;T001038;17000;B000150;1987JJ00;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .
1278;T001038;17000;B000150;1988JJ00;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .
1279;T001038;17000;B000150;1989JJ00;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .
1280;T001038;17000;B000150;1990JJ00;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .
1281;T001038;17000;B000150;1991JJ00;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .
1282;T001038;17000;B000150;1992JJ00;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .
1283;T001038;17000;B000150;1993JJ00;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .
