ID;Geslacht;LeeftijdOp31December;Perioden;Overledenen_1
2434;1100;41700;2011W125;455
2435;1100;41700;2011W126;478
2436;1100;41700;2011W127;513
2437;1100;41700;2011W128;454
2438;1100;41700;2011W129;461
2439;1100;41700;2011W130;434
2440;1100;41700;2011W131;425
2441;1100;41700;2011W132;415
2442;1100;41700;2011W133;454
2443;1100;41700;2011W134;429
2444;1100;41700;2011W135;452
2445;1100;41700;2011W136;451
2446;1100;41700;2011W137;410
2447;1100;41700;2011W138;463
2448;1100;41700;2011W139;441
2449;1100;41700;2011W140;419
2450;1100;41700;2011W141;453
2451;1100;41700;2011W142;406
2452;1100;41700;2011W143;447
2453;1100;41700;2011W144;512
2454;1100;41700;2011W145;472
2455;1100;41700;2011W146;494
2456;1100;41700;2011W147;483
2457;1100;41700;2011W148;482
2458;1100;41700;2011W149;462
2459;1100;41700;2011W150;509
2460;1100;41700;2011W151;450
2461;1100;41700;2011W152;421
2464;1100;41700;2012W101;423
2465;1100;41700;2012W102;468
2466;1100;41700;2012W103;439
2467;1100;41700;2012W104;407
2468;1100;41700;2012W105;398
2469;1100;41700;2012W106;470
2470;1100;41700;2012W107;469
2471;1100;41700;2012W108;430
2472;1100;41700;2012W109;476
2473;1100;41700;2012W110;495
2474;1100;41700;2012W111;442
2475;1100;41700;2012W112;424
2476;1100;41700;2012W113;418
2477;1100;41700;2012W114;429
2478;1100;41700;2012W115;466
2479;1100;41700;2012W116;471
2480;1100;41700;2012W117;433
2481;1100;41700;2012W118;406
2482;1100;41700;2012W119;449
2483;1100;41700;2012W120;387
2484;1100;41700;2012W121;480
2485;1100;41700;2012W122;423
2486;1100;41700;2012W123;433
2487;1100;41700;2012W124;427
2488;1100;41700;2012W125;438
2489;1100;41700;2012W126;443
2490;1100;41700;2012W127;506
2491;1100;41700;2012W128;454
2492;1100;41700;2012W129;434
2493;1100;41700;2012W130;460
2494;1100;41700;2012W131;385
2495;1100;41700;2012W132;400
2496;1100;41700;2012W133;436
2497;1100;41700;2012W134;441
2498;1100;41700;2012W135;423
2499;1100;41700;2012W136;453
2500;1100;41700;2012W137;432
2501;1100;41700;2012W138;444
2502;1100;41700;2012W139;463
2503;1100;41700;2012W140;453
2504;1100;41700;2012W141;464
2505;1100;41700;2012W142;439
2506;1100;41700;2012W143;444
2507;1100;41700;2012W144;449
2508;1100;41700;2012W145;478
2509;1100;41700;2012W146;454
2510;1100;41700;2012W147;460
2511;1100;41700;2012W148;466
2512;1100;41700;2012W149;493
2513;1100;41700;2012W150;484
2514;1100;41700;2012W151;487
2515;1100;41700;2012W152;502
2516;1100;41700;2012W153;82
2518;1100;41700;2013W101;400
2519;1100;41700;2013W102;463
2520;1100;41700;2013W103;467
2521;1100;41700;2013W104;491
2522;1100;41700;2013W105;487
2523;1100;41700;2013W106;475
2524;1100;41700;2013W107;446
2525;1100;41700;2013W108;464
2526;1100;41700;2013W109;455
2527;1100;41700;2013W110;457
2528;1100;41700;2013W111;441
2529;1100;41700;2013W112;445
2530;1100;41700;2013W113;434
2531;1100;41700;2013W114;446
2532;1100;41700;2013W115;472
2533;1100;41700;2013W116;432
2534;1100;41700;2013W117;411
2535;1100;41700;2013W118;398
2536;1100;41700;2013W119;434
2537;1100;41700;2013W120;408
2538;1100;41700;2013W121;436
2539;1100;41700;2013W122;447
2540;1100;41700;2013W123;434
2541;1100;41700;2013W124;414
2542;1100;41700;2013W125;454
2543;1100;41700;2013W126;407
2544;1100;41700;2013W127;432
2545;1100;41700;2013W128;407
2546;1100;41700;2013W129;438
2547;1100;41700;2013W130;436
2548;1100;41700;2013W131;404
2549;1100;41700;2013W132;416
2550;1100;41700;2013W133;406
2551;1100;41700;2013W134;418
2552;1100;41700;2013W135;398
2553;1100;41700;2013W136;424
2554;1100;41700;2013W137;425
2555;1100;41700;2013W138;447
2556;1100;41700;2013W139;378
2557;1100;41700;2013W140;456
2558;1100;41700;2013W141;424
2559;1100;41700;2013W142;451
2560;1100;41700;2013W143;451
2561;1100;41700;2013W144;449
2562;1100;41700;2013W145;395
2563;1100;41700;2013W146;436
2564;1100;41700;2013W147;461
2565;1100;41700;2013W148;455
2566;1100;41700;2013W149;425
2567;1100;41700;2013W150;405
2568;1100;41700;2013W151;430
2569;1100;41700;2013W152;469
2570;1100;41700;2013W153;107
2572;1100;41700;2014W101;298
2573;1100;41700;2014W102;434
2574;1100;41700;2014W103;433
2575;1100;41700;2014W104;421
2576;1100;41700;2014W105;352
2577;1100;41700;2014W106;449
2578;1100;41700;2014W107;444
2579;1100;41700;2014W108;414
2580;1100;41700;2014W109;411
2581;1100;41700;2014W110;445
2582;1100;41700;2014W111;424
2583;1100;41700;2014W112;427
2584;1100;41700;2014W113;410
2585;1100;41700;2014W114;397
2586;1100;41700;2014W115;392
2587;1100;41700;2014W116;408
2588;1100;41700;2014W117;423
2589;1100;41700;2014W118;407
2590;1100;41700;2014W119;423
2591;1100;41700;2014W120;443
2592;1100;41700;2014W121;416
2593;1100;41700;2014W122;402
2594;1100;41700;2014W123;403
2595;1100;41700;2014W124;384
2596;1100;41700;2014W125;398
2597;1100;41700;2014W126;378
2598;1100;41700;2014W127;448
2599;1100;41700;2014W128;451
2600;1100;41700;2014W129;611
2601;1100;41700;2014W130;416
2602;1100;41700;2014W131;413
2603;1100;41700;2014W132;414
2604;1100;41700;2014W133;396
2605;1100;41700;2014W134;393
2606;1100;41700;2014W135;463
2607;1100;41700;2014W136;430
2608;1100;41700;2014W137;443
2609;1100;41700;2014W138;410
2610;1100;41700;2014W139;392
2611;1100;41700;2014W140;444
2612;1100;41700;2014W141;429
2613;1100;41700;2014W142;440
2614;1100;41700;2014W143;395
2615;1100;41700;2014W144;442
2616;1100;41700;2014W145;436
2617;1100;41700;2014W146;434
2618;1100;41700;2014W147;436
2619;1100;41700;2014W148;425
2620;1100;41700;2014W149;452
2621;1100;41700;2014W150;474
2622;1100;41700;2014W151;477
2623;1100;41700;2014W152;393
2624;1100;41700;2014W153;191
2626;1100;41700;2015W101;251
2627;1100;41700;2015W102;443
2628;1100;41700;2015W103;432
2629;1100;41700;2015W104;473
2630;1100;41700;2015W105;417
2631;1100;41700;2015W106;447
2632;1100;41700;2015W107;432
2633;1100;41700;2015W108;454
2634;1100;41700;2015W109;416
2635;1100;41700;2015W110;452
2636;1100;41700;2015W111;442
2637;1100;41700;2015W112;478
2638;1100;41700;2015W113;421
2639;1100;41700;2015W114;402
2640;1100;41700;2015W115;431
2641;1100;41700;2015W116;430
2642;1100;41700;2015W117;429
2643;1100;41700;2015W118;402
2644;1100;41700;2015W119;434
2645;1100;41700;2015W120;410
2646;1100;41700;2015W121;388
2647;1100;41700;2015W122;433
2648;1100;41700;2015W123;398
2649;1100;41700;2015W124;363
2650;1100;41700;2015W125;384
2651;1100;41700;2015W126;403
2652;1100;41700;2015W127;455
2653;1100;41700;2015W128;399
2654;1100;41700;2015W129;455
2655;1100;41700;2015W130;420
2656;1100;41700;2015W131;395
2657;1100;41700;2015W132;405
2658;1100;41700;2015W133;388
2659;1100;41700;2015W134;367
2660;1100;41700;2015W135;428
2661;1100;41700;2015W136;393
2662;1100;41700;2015W137;437
2663;1100;41700;2015W138;416
2664;1100;41700;2015W139;439
2665;1100;41700;2015W140;468
2666;1100;41700;2015W141;442
2667;1100;41700;2015W142;404
2668;1100;41700;2015W143;441
2669;1100;41700;2015W144;414
2670;1100;41700;2015W145;461
2671;1100;41700;2015W146;400
2672;1100;41700;2015W147;450
2673;1100;41700;2015W148;431
2674;1100;41700;2015W149;445
2675;1100;41700;2015W150;446
2676;1100;41700;2015W151;407
2677;1100;41700;2015W152;397
2678;1100;41700;2015W153;269
2681;1100;41700;2016W101;463
2682;1100;41700;2016W102;445
2683;1100;41700;2016W103;432
2684;1100;41700;2016W104;446
2685;1100;41700;2016W105;455
2686;1100;41700;2016W106;434
2687;1100;41700;2016W107;448
2688;1100;41700;2016W108;471
2689;1100;41700;2016W109;479
2690;1100;41700;2016W110;433
2691;1100;41700;2016W111;485
2692;1100;41700;2016W112;444
2693;1100;41700;2016W113;437
2694;1100;41700;2016W114;428
2695;1100;41700;2016W115;395
2696;1100;41700;2016W116;421
2697;1100;41700;2016W117;407
2698;1100;41700;2016W118;397
2699;1100;41700;2016W119;424
2700;1100;41700;2016W120;348
2701;1100;41700;2016W121;421
2702;1100;41700;2016W122;390
2703;1100;41700;2016W123;378
2704;1100;41700;2016W124;436
2705;1100;41700;2016W125;412
2706;1100;41700;2016W126;405
2707;1100;41700;2016W127;407
2708;1100;41700;2016W128;388
2709;1100;41700;2016W129;428
2710;1100;41700;2016W130;397
2711;1100;41700;2016W131;416
2712;1100;41700;2016W132;420
2713;1100;41700;2016W133;411
2714;1100;41700;2016W134;414
2715;1100;41700;2016W135;420
2716;1100;41700;2016W136;414
2717;1100;41700;2016W137;439
2718;1100;41700;2016W138;409
2719;1100;41700;2016W139;411
2720;1100;41700;2016W140;412
2721;1100;41700;2016W141;461
2722;1100;41700;2016W142;450
2723;1100;41700;2016W143;458
2724;1100;41700;2016W144;400
2725;1100;41700;2016W145;426
2726;1100;41700;2016W146;429
2727;1100;41700;2016W147;395
2728;1100;41700;2016W148;442
2729;1100;41700;2016W149;457
2730;1100;41700;2016W150;444
2731;1100;41700;2016W151;417
2732;1100;41700;2016W152;413
2735;1100;41700;2017W101;454
2736;1100;41700;2017W102;418
2737;1100;41700;2017W103;428
2738;1100;41700;2017W104;447
2739;1100;41700;2017W105;424
2740;1100;41700;2017W106;472
2741;1100;41700;2017W107;466
2742;1100;41700;2017W108;439
2743;1100;41700;2017W109;407
2744;1100;41700;2017W110;436
2745;1100;41700;2017W111;426
2746;1100;41700;2017W112;413
2747;1100;41700;2017W113;426
2748;1100;41700;2017W114;435
2749;1100;41700;2017W115;401
2750;1100;41700;2017W116;403
2751;1100;41700;2017W117;388
2752;1100;41700;2017W118;389
2753;1100;41700;2017W119;379
2754;1100;41700;2017W120;387
2755;1100;41700;2017W121;402
2756;1100;41700;2017W122;377
2757;1100;41700;2017W123;418
2758;1100;41700;2017W124;400
2759;1100;41700;2017W125;415
2760;1100;41700;2017W126;435
2761;1100;41700;2017W127;401
2762;1100;41700;2017W128;397
2763;1100;41700;2017W129;397
2764;1100;41700;2017W130;384
2765;1100;41700;2017W131;386
2766;1100;41700;2017W132;416
2767;1100;41700;2017W133;404
2768;1100;41700;2017W134;384
2769;1100;41700;2017W135;401
2770;1100;41700;2017W136;384
2771;1100;41700;2017W137;416
2772;1100;41700;2017W138;443
2773;1100;41700;2017W139;401
2774;1100;41700;2017W140;421
2775;1100;41700;2017W141;416
2776;1100;41700;2017W142;394
2777;1100;41700;2017W143;397
2778;1100;41700;2017W144;427
2779;1100;41700;2017W145;445
2780;1100;41700;2017W146;430
2781;1100;41700;2017W147;411
2782;1100;41700;2017W148;419
2783;1100;41700;2017W149;457
2784;1100;41700;2017W150;458
2785;1100;41700;2017W151;424
2786;1100;41700;2017W152;437
2788;1100;41700;2018W101;431
2789;1100;41700;2018W102;406
2790;1100;41700;2018W103;423
2791;1100;41700;2018W104;408
2792;1100;41700;2018W105;456
2793;1100;41700;2018W106;443
2794;1100;41700;2018W107;427
2795;1100;41700;2018W108;434
2796;1100;41700;2018W109;468
2797;1100;41700;2018W110;464
2798;1100;41700;2018W111;445
2799;1100;41700;2018W112;438
2800;1100;41700;2018W113;411
2801;1100;41700;2018W114;445
2802;1100;41700;2018W115;402
2803;1100;41700;2018W116;380
2804;1100;41700;2018W117;400
2805;1100;41700;2018W118;395
2806;1100;41700;2018W119;371
2807;1100;41700;2018W120;350
2808;1100;41700;2018W121;391
2809;1100;41700;2018W122;416
2810;1100;41700;2018W123;399
2811;1100;41700;2018W124;372
2812;1100;41700;2018W125;362
2813;1100;41700;2018W126;383
2814;1100;41700;2018W127;406
2815;1100;41700;2018W128;408
2816;1100;41700;2018W129;391
2817;1100;41700;2018W130;405
2818;1100;41700;2018W131;402
2819;1100;41700;2018W132;424
2820;1100;41700;2018W133;404
2821;1100;41700;2018W134;375
2822;1100;41700;2018W135;407
2823;1100;41700;2018W136;417
2824;1100;41700;2018W137;368
2825;1100;41700;2018W138;428
2826;1100;41700;2018W139;447
2827;1100;41700;2018W140;441
2828;1100;41700;2018W141;432
2829;1100;41700;2018W142;384
2830;1100;41700;2018W143;430
2831;1100;41700;2018W144;408
2832;1100;41700;2018W145;407
2833;1100;41700;2018W146;431
2834;1100;41700;2018W147;403
2835;1100;41700;2018W148;423
2836;1100;41700;2018W149;438
2837;1100;41700;2018W150;470
2838;1100;41700;2018W151;425
2839;1100;41700;2018W152;408
2840;1100;41700;2018W153;66
2842;1100;41700;2019W101;341
2843;1100;41700;2019W102;463
2844;1100;41700;2019W103;396
2845;1100;41700;2019W104;420
2846;1100;41700;2019W105;438
2847;1100;41700;2019W106;400
2848;1100;41700;2019W107;405
2849;1100;41700;2019W108;414
2850;1100;41700;2019W109;400
2851;1100;41700;2019W110;429
2852;1100;41700;2019W111;414
2853;1100;41700;2019W112;400
2854;1100;41700;2019W113;396
2855;1100;41700;2019W114;384
2856;1100;41700;2019W115;403
2857;1100;41700;2019W116;425
2858;1100;41700;2019W117;367
2859;1100;41700;2019W118;377
2860;1100;41700;2019W119;378
2861;1100;41700;2019W120;387
2862;1100;41700;2019W121;404
2863;1100;41700;2019W122;387
2864;1100;41700;2019W123;417
2865;1100;41700;2019W124;368
2866;1100;41700;2019W125;365
2867;1100;41700;2019W126;411
2868;1100;41700;2019W127;385
2869;1100;41700;2019W128;402
2870;1100;41700;2019W129;402
2871;1100;41700;2019W130;433
2872;1100;41700;2019W131;379
2873;1100;41700;2019W132;371
2874;1100;41700;2019W133;360
2875;1100;41700;2019W134;373
2876;1100;41700;2019W135;383
2877;1100;41700;2019W136;377
2878;1100;41700;2019W137;380
2879;1100;41700;2019W138;355
2880;1100;41700;2019W139;395
2881;1100;41700;2019W140;409
2882;1100;41700;2019W141;411
2883;1100;41700;2019W142;383
2884;1100;41700;2019W143;402
2885;1100;41700;2019W144;394
2886;1100;41700;2019W145;467
2887;1100;41700;2019W146;458
2888;1100;41700;2019W147;389
2889;1100;41700;2019W148;424
2890;1100;41700;2019W149;407
2891;1100;41700;2019W150;430
2892;1100;41700;2019W151;454
2893;1100;41700;2019W152;410
2894;1100;41700;2019W153;113
2896;1100;41700;2020W101;272
2897;1100;41700;2020W102;432
2898;1100;41700;2020W103;418
2899;1100;41700;2020W104;354
2900;1100;41700;2020W105;450
2901;1100;41700;2020W106;401
2902;1100;41700;2020W107;408
2903;1100;41700;2020W108;340
2904;1100;41700;2020W109;404
2905;1100;41700;2020W110;394
2906;1100;41700;2020W111;410
2907;1100;41700;2020W112;448
2908;1100;41700;2020W113;501
2909;1100;41700;2020W114;499
2910;1100;41700;2020W115;485
2911;1100;41700;2020W116;426
2912;1100;41700;2020W117;455
2913;1100;41700;2020W118;445
2914;1100;41700;2020W119;391
2915;1100;41700;2020W120;374
2916;1100;41700;2020W121;367
2917;1100;41700;2020W122;371
2918;1100;41700;2020W123;386
2919;1100;41700;2020W124;405
2920;1100;41700;2020W125;375
2921;1100;41700;2020W126;381
2922;1100;41700;2020W127;402
2923;1100;41700;2020W128;390
2924;1100;41700;2020W129;373
2925;1100;41700;2020W130;407
2926;1100;41700;2020W131;376
2927;1100;41700;2020W132;420
2928;1100;41700;2020W133;463
2929;1100;41700;2020W134;417
2930;1100;41700;2020W135;353
2931;1100;41700;2020W136;416
2932;1100;41700;2020W137;396
2933;1100;41700;2020W138;395
2934;1100;41700;2020W139;394
2935;1100;41700;2020W140;434
2936;1100;41700;2020W141;379
2937;1100;41700;2020W142;432
2938;1100;41700;2020W143;425
2939;1100;41700;2020W144;409
2940;1100;41700;2020W145;434
2941;1100;41700;2020W146;435
2942;1100;41700;2020W147;417
2943;1100;41700;2020W148;436
2944;1100;41700;2020W149;446
2945;1100;41700;2020W150;464
2946;1100;41700;2020W151;472
2947;1100;41700;2020W152;432
2948;1100;41700;2020W153;274
2951;1100;41700;2021W101;431
2952;1100;41700;2021W102;410
2953;1100;41700;2021W103;427
2954;1100;41700;2021W104;401
2955;1100;41700;2021W105;380
2956;1100;41700;2021W106;410
2957;1100;41700;2021W107;480
2958;1100;41700;2021W108;403
2959;1100;41700;2021W109;417
2960;1100;41700;2021W110;416
2961;1100;41700;2021W111;414
2962;1100;41700;2021W112;389
2963;1100;41700;2021W113;413
2964;1100;41700;2021W114;450
2965;1100;41700;2021W115;440
2966;1100;41700;2021W116;454
2967;1100;41700;2021W117;434
2968;1100;41700;2021W118;412
2969;1100;41700;2021W119;496
2970;1100;41700;2021W120;415
2971;1100;41700;2021W121;396
2972;1100;41700;2021W122;439
2973;1100;41700;2021W123;403
2974;1100;41700;2021W124;411
2975;1100;41700;2021W125;399
2976;1100;41700;2021W126;425
2977;1100;41700;2021W127;414
2978;1100;41700;2021W128;409
2979;1100;41700;2021W129;379
2980;1100;41700;2021W130;399
2981;1100;41700;2021W131;416
2982;1100;41700;2021W132;416
2983;1100;41700;2021W133;409
2984;1100;41700;2021W134;445
2985;1100;41700;2021W135;427
2986;1100;41700;2021W136;437
2987;1100;41700;2021W137;429
2988;1100;41700;2021W138;439
2989;1100;41700;2021W139;439
2990;1100;41700;2021W140;434
2991;1100;41700;2021W141;444
2992;1100;41700;2021W142;447
2993;1100;41700;2021W143;445
2994;1100;41700;2021W144;456
2995;1100;41700;2021W145;475
2996;1100;41700;2021W146;446
2997;1100;41700;2021W147;497
2998;1100;41700;2021W148;495
2999;1100;41700;2021W149;536
3000;1100;41700;2021W150;483
3001;1100;41700;2021W151;507
3002;1100;41700;2021W152;384
3005;1100;41700;2022W101;463
3006;1100;41700;2022W102;387
3007;1100;41700;2022W103;399
3008;1100;41700;2022W104;359
3009;1100;41700;2022W105;454
3010;1100;41700;2022W106;386
3011;1100;41700;2022W107;377
3012;1100;41700;2022W108;394
3013;1100;41700;2022W109;407
3014;1100;41700;2022W110;453
3015;1100;41700;2022W111;417
3016;1100;41700;2022W112;437
3017;1100;41700;2022W113;453
3018;1100;41700;2022W114;420
3019;1100;41700;2022W115;436
3020;1100;41700;2022W116;424
3021;1100;41700;2022W117;382
3022;1100;41700;2022W118;426
3023;1100;41700;2022W119;411
3024;1100;41700;2022W120;391
3025;1100;41700;2022W121;421
3026;1100;41700;2022W122;403
3027;1100;41700;2022W123;414
3028;1100;41700;2022W124;389
3029;1100;41700;2022W125;412
3030;1100;41700;2022W126;436
3031;1100;41700;2022W127;384
3032;1100;41700;2022W128;455
3033;1100;41700;2022W129;402
3034;1100;41700;2022W130;396
3035;1100;41700;2022W131;393
3036;1100;41700;2022W132;412
3037;1100;41700;2022W133;421
3038;1100;41700;2022W134;452
3039;1100;41700;2022W135;419
3040;1100;41700;2022W136;411
3041;1100;41700;2022W137;404
3042;1100;41700;2022W138;438
3043;1100;41700;2022W139;371
3044;1100;41700;2022W140;401
3045;1100;41700;2022W141;441
3046;1100;41700;2022W142;448
3047;1100;41700;2022W143;400
3048;1100;41700;2022W144;443
3049;1100;41700;2022W145;386
3050;1100;41700;2022W146;396
3051;1100;41700;2022W147;478
3052;1100;41700;2022W148;457
3053;1100;41700;2022W149;471
3054;1100;41700;2022W150;505
3055;1100;41700;2022W151;481
3056;1100;41700;2022W152;458
3059;1100;41700;2023W101;467
3060;1100;41700;2023W102;430
3061;1100;41700;2023W103;415
3062;1100;41700;2023W104;407
3063;1100;41700;2023W105;466
3064;1100;41700;2023W106;406
3065;1100;41700;2023W107;432
3066;1100;41700;2023W108;430
3067;1100;41700;2023W109;425
3068;1100;41700;2023W110;466
3069;1100;41700;2023W111;430
3070;1100;41700;2023W112;400
3071;1100;41700;2023W113;420
3072;1100;41700;2023W114;428
3073;1100;41700;2023W115;392
3074;1100;41700;2023W116;450
3075;1100;41700;2023W117;356
3076;1100;41700;2023W118;392
3077;1100;41700;2023W119;365
3078;1100;41700;2023W120;344
3079;1100;41700;2023W121;387
